9.3537	37006
9.35959	37013
9.36465	37020
9.36971	37027
9.3756	37034
9.40804	37041
9.4131	37048
9.41816	37055
9.42405	37062
9.42912	37069
9.43336	37076
9.43842	37083
9.44348	37090
9.44937	37097
9.45444	37104
9.46032	37111
9.46539	37118
9.47045	37125
9.47634	37132
9.4814	37139
9.48647	37146
9.49236	37153
9.49742	37160
9.50084	37167
9.50508	37174
9.51096	37181
9.5152	37188
9.52109	37195
9.52616	37202
9.53122	37209
9.53628	37216
9.54135	37223
9.54641	37230
9.5523	37237
9.55736	37244
9.56325	37251
9.56832	37258
9.57338	37265
9.57927	37272
9.60972	37279
9.61479	37286
9.61985	37293
9.62574	37300
9.6308	37307
9.63587	37314
9.64093	37321
9.64599	37328
9.65188	37335
9.65695	37342
9.66201	37349
9.6679	37356
9.67296	37363
9.67803	37370
9.68391	37377
9.68898	37384
9.69487	37391
9.69993	37398
9.70335	37405
9.70759	37412
9.71347	37419
9.71771	37426
9.7236	37433
9.72867	37440
9.73373	37447
9.73879	37454
9.74386	37461
9.74975	37468
9.75481	37475
9.7607	37482
9.76576	37489
9.77083	37496
9.77671	37503
9.78178	37510
9.81172	37517
9.81679	37524
9.82185	37531
9.82774	37538
9.8328	37545
9.83787	37552
9.84293	37559
9.84799	37566
9.85388	37573
9.85895	37580
9.86401	37587
9.8699	37594
9.87496	37601
9.88003	37608
9.88591	37615
9.89098	37622
9.89687	37629
9.90193	37636
9.90535	37643
9.91041	37650
9.9163	37657
9.92054	37664
9.92643	37671
9.93149	37678
9.93655	37685
9.94162	37692
9.94668	37699
9.95257	37706
9.95763	37713
9.96352	37720
9.96859	37727
9.97365	37734
9.97954	37741
9.9846	37748
